Date,Gain
22/06/2020,4.0355
22/06/2020,19.884
22/06/2020,16.336
22/06/2020,4.0355
23/06/2020,5.832
23/06/2020,3.406
23/06/2020,23.094
23/06/2020,5.832
24/06/2020,15.676
24/06/2020,15.655
24/06/2020,13.188
24/06/2020,15.676
25/06/2020,42.305
25/06/2020,27.396
25/06/2020,7.18
25/06/2020,42.305
26/06/2020,20.72
26/06/2020,21.968
26/06/2020,9.675
26/06/2020,20.72
27/06/2020,7.954
27/06/2020,12.048
27/06/2020,9.191
27/06/2020,7.954
28/06/2020,24.505
28/06/2020,4.336
28/06/2020,6.096
28/06/2020,24.505
29/06/2020,4.3725
29/06/2020,5.611
29/06/2020,21.033
29/06/2020,4.3725
30/06/2020,11.226
30/06/2020,20.736
30/06/2020,12.624
30/06/2020,11.226
1/7/2020,37.248
1/7/2020,39.48
1/7/2020,16.7725
1/7/2020,37.248
2/7/2020,20.536
2/7/2020,1.537
2/7/2020,24.175
2/7/2020,20.536
3/7/2020,14.94
3/7/2020,18.792
3/7/2020,15.921
3/7/2020,14.94
4/7/2020,10.647
4/7/2020,25.5105
4/7/2020,33.4215
4/7/2020,10.647
5/7/2020,2.1425
5/7/2020,9.0045
5/7/2020,19.396
5/7/2020,2.1425
6/7/2020,18.934
6/7/2020,5.679
6/7/2020,4.73
6/7/2020,18.934
7/7/2020,10.3455
7/7/2020,41.315
7/7/2020,16.466
7/7/2020,10.3455
8/7/2020,3.939
8/7/2020,31.99
8/7/2020,2.661
8/7/2020,3.939
9/7/2020,16.1055
9/7/2020,11.1475
9/7/2020,24.9225
9/7/2020,16.1055
10/7/2020,4.911
10/7/2020,3.574
10/7/2020,14.978
10/7/2020,4.911
11/7/2020,1.273
11/7/2020,0.7715
11/7/2020,10.235
11/7/2020,1.273
12/7/2020,29.099
12/7/2020,1.616
12/7/2020,3.791
12/7/2020,29.099
13/07/2020,10.566
13/07/2020,26.1415
13/07/2020,14.031
13/07/2020,10.566
14/07/2020,2.756
14/07/2020,3.82
14/07/2020,16.16
14/07/2020,2.756
15/07/2020,4.4155
15/07/2020,16.2155
15/07/2020,24.3315
15/07/2020,4.4155
16/07/2020,17.829
16/07/2020,23.288
16/07/2020,6.377
16/07/2020,17.829
17/07/2020,39.7125
17/07/2020,30.2085
17/07/2020,12.072
17/07/2020,39.7125
18/07/2020,2.531
18/07/2020,29.8865
18/07/2020,18.975
18/07/2020,2.531
19/07/2020,29.976
19/07/2020,20.652
19/07/2020,3.841
19/07/2020,29.976
20/07/2020,8.335
20/07/2020,36.78
20/07/2020,26.13
20/07/2020,8.335
21/07/2020,37.22
21/07/2020,3.626
21/07/2020,3.987
21/07/2020,37.22
22/07/2020,22.428
22/07/2020,8.226
22/07/2020,19.375
22/07/2020,22.428
23/07/2020,18.945
23/07/2020,2.896
23/07/2020,13.5675
23/07/2020,18.945
24/07/2020,12.858
24/07/2020,5.102
24/07/2020,6.1155
24/07/2020,12.858
25/07/2020,27.6115
25/07/2020,11.7375
25/07/2020,12.318
25/07/2020,27.6115
26/07/2020,22.37
26/07/2020,21.595
26/07/2020,8.658
26/07/2020,22.37
27/07/2020,13.8135
27/07/2020,35.69
27/07/2020,11.829
27/07/2020,13.8135
28/07/2020,17.187
28/07/2020,28.116
28/07/2020,9.244
28/07/2020,17.187
29/07/2020,13.304
29/07/2020,24.1255
29/07/2020,0.699
29/07/2020,13.304
30/07/2020,44.919
30/07/2020,21.783
30/07/2020,9.9375
30/07/2020,44.919
31/07/2020,22.84
31/07/2020,8.2005
31/07/2020,34.2265
31/07/2020,22.84
1/8/2020,12.6975
1/8/2020,4.03
1/8/2020,13.452
1/8/2020,12.6975
2/8/2020,3.528
2/8/2020,21.51
2/8/2020,3.4475
2/8/2020,3.528
3/8/2020,32.858
3/8/2020,13.197
3/8/2020,13.742
3/8/2020,32.858
4/8/2020,8.425
4/8/2020,3.32
4/8/2020,11.306
4/8/2020,8.425
5/8/2020,2.689
5/8/2020,8.64
5/8/2020,5.955
5/8/2020,2.689
6/8/2020,8.9525
6/8/2020,13.2945
6/8/2020,17.105
6/8/2020,8.9525
7/8/2020,10.572
7/8/2020,21.036
7/8/2020,2.187
7/8/2020,10.572
8/8/2020,5.9865
8/8/2020,1.676
8/8/2020,5.2425
8/8/2020,5.9865
9/8/2020,3.285
9/8/2020,8.767
9/8/2020,3.876
9/8/2020,3.285
10/8/2020,12.57
10/8/2020,22.09
10/8/2020,20.372
10/8/2020,12.57
11/8/2020,4.208
11/8/2020,11.2005
11/8/2020,4.8055
11/8/2020,4.208
12/8/2020,19.773
12/8/2020,23.5325
12/8/2020,9.076
12/8/2020,19.773
13/08/2020,14.8995
13/08/2020,35.1315
13/08/2020,4.0755
13/08/2020,14.8995
14/08/2020,22.7205
14/08/2020,33.512
14/08/2020,5.722
14/08/2020,22.7205
15/08/2020,13.806
15/08/2020,9.658
15/08/2020,8.827
15/08/2020,13.806
16/08/2020,7.9
16/08/2020,19.884
16/08/2020,5.79
16/08/2020,7.9
17/08/2020,44.397
17/08/2020,3.406
17/08/2020,12.6075
17/08/2020,44.397
18/08/2020,4.599
18/08/2020,15.655
18/08/2020,48.605
18/08/2020,4.599
19/08/2020,2.089
19/08/2020,27.396
19/08/2020,10.168
19/08/2020,2.089
20/08/2020,0.775
20/08/2020,21.968
20/08/2020,0.814
20/08/2020,0.775
21/08/2020,14.523
21/08/2020,12.048
21/08/2020,18.2745
21/08/2020,14.523
22/08/2020,3.333
22/08/2020,4.336
22/08/2020,18.6095
22/08/2020,3.333
23/08/2020,3.827
23/08/2020,5.611
23/08/2020,3.1305
23/08/2020,3.827
24/08/2020,14.985
24/08/2020,20.736
24/08/2020,16.8175
24/08/2020,14.985
25/08/2020,12.1515
25/08/2020,39.48
25/08/2020,45.325
25/08/2020,12.1515
26/08/2020,2.37
26/08/2020,1.537
26/08/2020,6.908
26/08/2020,2.37
27/08/2020,8.6225
27/08/2020,18.792
27/08/2020,4.327
27/08/2020,8.6225
28/08/2020,42.315
28/08/2020,25.5105
28/08/2020,7.038
28/08/2020,42.315
29/08/2020,12.9185
29/08/2020,9.0045
29/08/2020,33.439
29/08/2020,12.9185
30/08/2020,30.478
30/08/2020,5.679
30/08/2020,2.372
30/08/2020,30.478
31/08/2020,12.012
31/08/2020,41.315
31/08/2020,44.658
31/08/2020,12.012
1/9/2020,8.613
1/9/2020,31.99
1/9/2020,16.586
1/9/2020,8.613
2/9/2020,4.992
2/9/2020,11.1475
2/9/2020,10.197
2/9/2020,4.992
3/9/2020,14.932
3/9/2020,3.574
3/9/2020,3.408
3/9/2020,14.932
4/9/2020,7.98
4/9/2020,0.7715
4/9/2020,16.344
4/9/2020,7.98
5/9/2020,1.2725
5/9/2020,1.616
5/9/2020,4.36
5/9/2020,1.2725
6/9/2020,3.3885
6/9/2020,26.1415
6/9/2020,35.372
6/9/2020,3.3885
7/9/2020,11.918
7/9/2020,3.82
7/9/2020,40.1445
7/9/2020,11.918
8/9/2020,11.63
8/9/2020,16.2155
8/9/2020,0.639
8/9/2020,11.63
9/9/2020,43.866
9/9/2020,23.288
9/9/2020,6.685
9/9/2020,43.866
10/9/2020,34.986
10/9/2020,30.2085
10/9/2020,0.9575
10/9/2020,34.986
11/9/2020,33.7295
11/9/2020,29.8865
11/9/2020,13.83
11/9/2020,33.7295
12/9/2020,15.9275
12/9/2020,20.652
12/9/2020,6.861
12/9/2020,15.9275
13/09/2020,1.476
13/09/2020,36.78
13/09/2020,1.3535
13/09/2020,1.476
14/09/2020,24.8
14/09/2020,3.626
14/09/2020,1.956
14/09/2020,24.8
15/09/2020,41.17
15/09/2020,8.226
15/09/2020,22.413
15/09/2020,41.17
16/09/2020,30.148
16/09/2020,2.896
16/09/2020,6.603
16/09/2020,30.148
17/09/2020,14.14
17/09/2020,5.102
17/09/2020,15.9025
17/09/2020,14.14
18/09/2020,38.3
18/09/2020,11.7375
18/09/2020,1.25
18/09/2020,38.3
19/09/2020,5.803
19/09/2020,21.595
19/09/2020,4.154
19/09/2020,5.803
20/09/2020,8.745
20/09/2020,35.69
20/09/2020,7.39
20/09/2020,8.745
21/09/2020,3.0475
21/09/2020,28.116
21/09/2020,34.83
21/09/2020,3.0475
22/09/2020,2.0175
22/09/2020,24.1255
22/09/2020,39.695
22/09/2020,2.0175
23/09/2020,48.69
23/09/2020,21.783
23/09/2020,23.285
23/09/2020,48.69
24/09/2020,1.592
24/09/2020,8.2005
24/09/2020,1.7945
24/09/2020,1.592
25/09/2020,3.291
25/09/2020,4.03
25/09/2020,10.13
25/09/2020,3.291
26/09/2020,30.919
26/09/2020,21.51
26/09/2020,36.525
26/09/2020,30.919
27/09/2020,26.1415
27/09/2020,13.197
27/09/2020,14.79
27/09/2020,26.1415
28/09/2020,3.82
28/09/2020,3.32
28/09/2020,1.131
28/09/2020,3.82
29/09/2020,16.2155
29/09/2020,8.64
29/09/2020,12.835
29/09/2020,16.2155
30/09/2020,23.288
30/09/2020,13.2945
30/09/2020,27.275
30/09/2020,23.288
1/10/2020,30.2085
1/10/2020,21.036
1/10/2020,13.0025
1/10/2020,30.2085
2/10/2020,29.8865
2/10/2020,1.676
2/10/2020,11.106
2/10/2020,29.8865
3/10/2020,20.652
3/10/2020,8.767
3/10/2020,1.079
3/10/2020,20.652
4/10/2020,36.78
4/10/2020,22.09
4/10/2020,4.942
4/10/2020,36.78
5/10/2020,3.626
5/10/2020,11.2005
5/10/2020,25.131
5/10/2020,3.626
6/10/2020,8.226
6/10/2020,23.5325
6/10/2020,8.01
6/10/2020,8.226
7/10/2020,2.896
7/10/2020,35.1315
7/10/2020,21.565
7/10/2020,2.896
8/10/2020,5.102
8/10/2020,33.512
8/10/2020,29.028
8/10/2020,5.102
9/10/2020,11.7375
9/10/2020,9.658
9/10/2020,16.11
9/10/2020,11.7375
10/10/2020,21.595
10/10/2020,19.884
10/10/2020,9.777
10/10/2020,21.595
11/10/2020,35.69
11/10/2020,3.406
11/10/2020,8.315
11/10/2020,35.69
12/10/2020,28.116
12/10/2020,15.655
12/10/2020,16.814
12/10/2020,28.116
13/10/2020,24.1255
13/10/2020,27.396
13/10/2020,17.185
13/10/2020,24.1255
14/10/2020,21.783
14/10/2020,21.968
14/10/2020,1.93
14/10/2020,21.783
15/10/2020,8.2005
15/10/2020,12.048
15/10/2020,26.388
15/10/2020,8.2005
16/10/2020,4.03
16/10/2020,4.336
16/10/2020,16.4
16/10/2020,4.03
17/10/2020,21.51
17/10/2020,5.611
17/10/2020,9.285
17/10/2020,21.51
18/10/2020,13.197
18/10/2020,20.736
18/10/2020,30.19
18/10/2020,13.197
19/10/2020,3.32
19/10/2020,39.48
19/10/2020,18.49
19/10/2020,3.32
20/10/2020,8.64
20/10/2020,1.537
20/10/2020,9.898
20/10/2020,8.64
21/10/2020,13.2945
21/10/2020,18.792
21/10/2020,20.545
21/10/2020,13.2945
22/10/2020,21.036
22/10/2020,25.5105
22/10/2020,7.43
22/10/2020,21.036
23/10/2020,1.676
23/10/2020,9.0045
23/10/2020,1.148
23/10/2020,1.676
24/10/2020,8.767
24/10/2020,5.679
24/10/2020,34.956
24/10/2020,8.767
25/10/2020,22.09
25/10/2020,41.315
25/10/2020,3.47
25/10/2020,22.09
26/10/2020,11.2005
26/10/2020,31.99
26/10/2020,9.83
26/10/2020,11.2005
27/10/2020,23.5325
27/10/2020,11.1475
27/10/2020,10.128
27/10/2020,23.5325
28/10/2020,35.1315
28/10/2020,3.574
28/10/2020,6.06
28/10/2020,35.1315
29/10/2020,33.512
29/10/2020,0.7715
29/10/2020,9.989
29/10/2020,33.512
30/10/2020,9.658
30/10/2020,1.616
30/10/2020,30.368
30/10/2020,9.658
31/10/2020,19.884
31/10/2020,26.1415
31/10/2020,6.322
31/10/2020,19.884
1/11/2020,3.406
1/11/2020,3.82
1/11/2020,27.072
1/11/2020,3.406
2/11/2020,15.655
2/11/2020,16.2155
2/11/2020,4.9065
2/11/2020,15.655
3/11/2020,27.396
3/11/2020,23.288
3/11/2020,20.608
3/11/2020,27.396
4/11/2020,21.968
4/11/2020,30.2085
4/11/2020,3.6985
4/11/2020,21.968
5/11/2020,12.048
5/11/2020,29.8865
5/11/2020,1.595
5/11/2020,12.048
6/11/2020,4.336
6/11/2020,20.652
6/11/2020,6.94
6/11/2020,4.336
7/11/2020,5.611
7/11/2020,36.78
7/11/2020,9.331
7/11/2020,5.611
8/11/2020,20.736
8/11/2020,3.626
8/11/2020,4.4225
8/11/2020,20.736
9/11/2020,39.48
9/11/2020,8.226
9/11/2020,9.672
9/11/2020,39.48
10/11/2020,1.537
10/11/2020,2.896
10/11/2020,7.275
10/11/2020,1.537
11/11/2020,18.792
11/11/2020,5.102
11/11/2020,25.215
11/11/2020,18.792
12/11/2020,25.5105
12/11/2020,11.7375
12/11/2020,15.3225
12/11/2020,25.5105
13/11/2020,9.0045
13/11/2020,21.595
13/11/2020,4.785
13/11/2020,9.0045
14/11/2020,5.679
14/11/2020,35.69
14/11/2020,31.759
14/11/2020,5.679
15/11/2020,41.315
15/11/2020,28.116
15/11/2020,10.7275
15/11/2020,41.315
16/11/2020,31.99
16/11/2020,24.1255
16/11/2020,18.998
16/11/2020,31.99
17/11/2020,11.1475
17/11/2020,21.783
17/11/2020,34.8425
17/11/2020,11.1475
18/11/2020,3.574
18/11/2020,8.2005
18/11/2020,20.4365
18/11/2020,3.574
19/11/2020,0.7715
19/11/2020,4.03
19/11/2020,2.5735
19/11/2020,0.7715
20/11/2020,1.616
20/11/2020,21.51
20/11/2020,13.715
20/11/2020,1.616
21/11/2020,26.1415
21/11/2020,13.197
21/11/2020,9.8475
21/11/2020,26.1415
22/11/2020,3.82
22/11/2020,3.32
22/11/2020,3.473
22/11/2020,3.82
23/11/2020,16.2155
23/11/2020,8.64
23/11/2020,17.98
23/11/2020,16.2155
24/11/2020,23.288
24/11/2020,13.2945
24/11/2020,6.8565
24/11/2020,23.288
25/11/2020,30.2085
25/11/2020,21.036
25/11/2020,24.951
25/11/2020,30.2085
26/11/2020,29.8865
26/11/2020,1.676
26/11/2020,11.232
26/11/2020,29.8865
27/11/2020,20.652
27/11/2020,8.767
27/11/2020,6.287
27/11/2020,20.652
28/11/2020,36.78
28/11/2020,22.09
28/11/2020,24.513
28/11/2020,36.78
29/11/2020,3.626
29/11/2020,11.2005
29/11/2020,22.8525
29/11/2020,3.626
30/11/2020,8.226
30/11/2020,23.5325
30/11/2020,7.842
30/11/2020,8.226
1/12/2020,2.896
1/12/2020,35.1315
1/12/2020,5.986
1/12/2020,2.896
2/12/2020,5.102
2/12/2020,33.512
2/12/2020,27.18
2/12/2020,5.102
3/12/2020,11.7375
3/12/2020,9.658
3/12/2020,44.1405
3/12/2020,11.7375
4/12/2020,21.595
4/12/2020,19.884
4/12/2020,7.629
4/12/2020,21.595
5/12/2020,35.69
5/12/2020,3.406
5/12/2020,34.672
5/12/2020,35.69
6/12/2020,28.116
6/12/2020,15.655
6/12/2020,11.475
6/12/2020,28.116
7/12/2020,24.1255
7/12/2020,27.396
7/12/2020,7.3395
7/12/2020,24.1255
8/12/2020,21.783
8/12/2020,21.968
8/12/2020,7.08
8/12/2020,21.783
9/12/2020,8.2005
9/12/2020,12.048
9/12/2020,5.8345
9/12/2020,8.2005
10/12/2020,4.03
10/12/2020,4.336
10/12/2020,3.698
10/12/2020,4.03
11/12/2020,21.51
11/12/2020,5.611
11/12/2020,4.897
11/12/2020,21.51
12/12/2020,13.197
12/12/2020,20.736
12/12/2020,14.61
12/12/2020,13.197
13/12/2020,3.32
13/12/2020,39.48
13/12/2020,26.244
13/12/2020,3.32
14/12/2020,8.64
14/12/2020,1.537
14/12/2020,4.602
14/12/2020,8.64
15/12/2020,13.2945
15/12/2020,18.792
15/12/2020,3.794
15/12/2020,13.2945
16/12/2020,21.036
16/12/2020,25.5105
16/12/2020,4.036
16/12/2020,21.036
17/12/2020,1.676
17/12/2020,9.0045
17/12/2020,5.631
17/12/2020,1.676
18/12/2020,8.767
18/12/2020,5.679
18/12/2020,3.56
18/12/2020,8.767
19/12/2020,22.09
19/12/2020,41.315
19/12/2020,7.762
19/12/2020,22.09
20/12/2020,11.2005
20/12/2020,31.99
20/12/2020,14.71
20/12/2020,11.2005
21/12/2020,23.5325
21/12/2020,11.1475
21/12/2020,27.4275
21/12/2020,23.5325
22/12/2020,35.1315
22/12/2020,3.574
22/12/2020,12.885
22/12/2020,35.1315
23/12/2020,33.512
23/12/2020,0.7715
23/12/2020,19.818
23/12/2020,33.512
24/12/2020,9.658
24/12/2020,1.616
24/12/2020,8.5905
24/12/2020,9.658
25/12/2020,19.884
25/12/2020,26.1415
25/12/2020,24.4395
25/12/2020,19.884
26/12/2020,3.406
26/12/2020,3.82
26/12/2020,26.208
26/12/2020,3.406
27/12/2020,15.655
27/12/2020,16.2155
27/12/2020,6.663
27/12/2020,15.655
28/12/2020,27.396
28/12/2020,23.288
28/12/2020,6.762
28/12/2020,27.396
29/12/2020,21.968
29/12/2020,30.2085
29/12/2020,5.622
29/12/2020,21.968
30/12/2020,12.048
30/12/2020,29.8865
30/12/2020,7.204
30/12/2020,12.048
31/12/2020,4.336
31/12/2020,20.652
31/12/2020,49.26
31/12/2020,4.336
1/1/2021,5.611
1/1/2021,36.78
1/1/2021,12.498
1/1/2021,5.611
2/1/2021,20.736
2/1/2021,3.626
2/1/2021,10.863
2/1/2021,20.736
3/1/2021,39.48
3/1/2021,8.226
3/1/2021,9.711
3/1/2021,39.48
4/1/2021,1.537
4/1/2021,2.896
4/1/2021,44.6
4/1/2021,1.537
5/1/2021,18.792
5/1/2021,5.102
5/1/2021,16.968
5/1/2021,18.792
6/1/2021,25.5105
6/1/2021,11.7375
6/1/2021,22.353
6/1/2021,25.5105
7/1/2021,9.0045
7/1/2021,21.595
7/1/2021,9.925
7/1/2021,9.0045
8/1/2021,5.679
8/1/2021,35.69
8/1/2021,40.605
8/1/2021,5.679
9/1/2021,41.315
9/1/2021,28.116
9/1/2021,24.665
9/1/2021,41.315
10/1/2021,31.99
10/1/2021,24.1255
10/1/2021,29.583
10/1/2021,31.99
11/1/2021,11.1475
11/1/2021,21.783
11/1/2021,27.951
11/1/2021,11.1475
12/1/2021,3.574
12/1/2021,8.2005
12/1/2021,25.893
12/1/2021,3.574
13/01/2021,0.7715
13/01/2021,4.03
13/01/2021,20.51
13/01/2021,0.7715
14/01/2021,1.616
14/01/2021,21.51
14/01/2021,13.335
14/01/2021,1.616
15/01/2021,26.1415
15/01/2021,13.197
15/01/2021,3.5455
15/01/2021,26.1415
16/01/2021,3.82
16/01/2021,3.32
16/01/2021,7.239
16/01/2021,3.82
17/01/2021,16.2155
17/01/2021,8.64
17/01/2021,21.4775
17/01/2021,16.2155
18/01/2021,23.288
18/01/2021,13.2945
18/01/2021,28.4585
18/01/2021,23.288
19/01/2021,30.2085
19/01/2021,21.036
19/01/2021,12.06
19/01/2021,30.2085
20/01/2021,29.8865
20/01/2021,1.676
20/01/2021,6.354
20/01/2021,29.8865
21/01/2021,20.652
21/01/2021,8.767
21/01/2021,12.854
21/01/2021,20.652
22/01/2021,36.78
22/01/2021,22.09
22/01/2021,6.951
22/01/2021,36.78
23/01/2021,3.626
23/01/2021,11.2005
23/01/2021,4.083
23/01/2021,3.626
24/01/2021,8.226
24/01/2021,23.5325
24/01/2021,15.536
24/01/2021,8.226
25/01/2021,2.896
25/01/2021,35.1315
25/01/2021,9.298
25/01/2021,2.896
26/01/2021,5.102
26/01/2021,33.512
26/01/2021,3.616
26/01/2021,5.102
27/01/2021,11.7375
27/01/2021,9.658
27/01/2021,9.459
27/01/2021,11.7375
28/01/2021,21.595
28/01/2021,19.884
28/01/2021,10.342
28/01/2021,21.595
29/01/2021,35.69
29/01/2021,3.406
29/01/2021,7.851
29/01/2021,35.69
30/01/2021,28.116
30/01/2021,15.655
30/01/2021,10.765
30/01/2021,28.116
31/01/2021,24.1255
31/01/2021,27.396
31/01/2021,29.805
31/01/2021,24.1255
1/2/2021,21.783
1/2/2021,21.968
1/2/2021,3.655
1/2/2021,21.783
2/2/2021,8.2005
2/2/2021,12.048
2/2/2021,13.959
2/2/2021,8.2005
3/2/2021,4.03
3/2/2021,4.336
3/2/2021,8.484
3/2/2021,4.03
4/2/2021,21.51
4/2/2021,5.611
4/2/2021,2.279
4/2/2021,21.51
5/2/2021,13.197
5/2/2021,20.736
5/2/2021,11.28
5/2/2021,13.197
6/2/2021,3.32
6/2/2021,39.48
6/2/2021,14.52
6/2/2021,3.32
7/2/2021,8.64
7/2/2021,1.537
7/2/2021,2.223
7/2/2021,8.64
8/2/2021,13.2945
8/2/2021,18.792
8/2/2021,7.83
8/2/2021,13.2945
9/2/2021,21.036
9/2/2021,25.5105
9/2/2021,20.997
9/2/2021,21.036
10/2/2021,1.676
10/2/2021,9.0045
10/2/2021,9.2125
10/2/2021,1.676
11/2/2021,8.767
11/2/2021,5.679
11/2/2021,7.032
11/2/2021,8.767
12/2/2021,22.09
12/2/2021,41.315
12/2/2021,4.154
12/2/2021,22.09
13/02/2021,11.2005
13/02/2021,31.99
13/02/2021,3.2495
13/02/2021,11.2005
14/02/2021,23.5325
14/02/2021,11.1475
14/02/2021,38.78
14/02/2021,23.5325
15/02/2021,35.1315
15/02/2021,3.574
15/02/2021,16.353
15/02/2021,35.1315
16/02/2021,33.512
16/02/2021,0.7715
16/02/2021,18.1615
16/02/2021,33.512
17/02/2021,9.658
17/02/2021,1.616
17/02/2021,6.35
17/02/2021,9.658
18/02/2021,19.884
18/02/2021,34.392
18/02/2021,18.7775
18/02/2021,19.884
19/02/2021,3.406
19/02/2021,4.434
19/02/2021,9.958
19/02/2021,3.406
20/02/2021,15.655
20/02/2021,35.84
20/02/2021,1.5305
20/02/2021,15.655
21/02/2021,27.396
21/02/2021,36.175
21/02/2021,5.789
21/02/2021,27.396
22/02/2021,21.968
22/02/2021,9.183
22/02/2021,1.448
22/02/2021,21.968
23/02/2021,12.048
23/02/2021,3.711
23/02/2021,44.5365
23/02/2021,12.048
24/02/2021,4.336
24/02/2021,16.719
24/02/2021,13.983
24/02/2021,4.336
25/02/2021,5.611
25/02/2021,24.7815
25/02/2021,4.0465
25/02/2021,5.611
26/02/2021,20.736
26/02/2021,7.905
26/02/2021,33.725
26/02/2021,20.736
27/02/2021,39.48
27/02/2021,15.148
27/02/2021,17.424
27/02/2021,39.48
28/02/2021,1.537
28/02/2021,7.935
28/02/2021,21.78
28/02/2021,1.537
1/3/2021,18.792
1/3/2021,3.347
1/3/2021,21.9775
1/3/2021,18.792
2/3/2021,25.5105
2/3/2021,29.283
2/3/2021,29.559
2/3/2021,25.5105
3/3/2021,9.0045
3/3/2021,39.385
3/3/2021,13.038
3/3/2021,9.0045
4/3/2021,5.679
4/3/2021,0.9165
4/3/2021,10.752
4/3/2021,5.679
5/3/2021,41.315
5/3/2021,44.74
5/3/2021,4.5805
5/3/2021,41.315
6/3/2021,31.99
6/3/2021,31.06
6/3/2021,33.1065
6/3/2021,31.99
7/3/2021,11.1475
7/3/2021,7.278
7/3/2021,41.625
7/3/2021,11.1475
8/3/2021,3.574
8/3/2021,22.773
8/3/2021,4.5675
8/3/2021,3.574
9/3/2021,0.7715
9/3/2021,33.6015
9/3/2021,7.888
9/3/2021,0.7715
10/3/2021,1.616
10/3/2021,20.825
10/3/2021,6.087
10/3/2021,1.616
11/3/2021,26.1415
11/3/2021,22.068
11/3/2021,41.29
11/3/2021,26.1415
12/3/2021,3.82
12/3/2021,9.0045
12/3/2021,7.995
12/3/2021,3.82
13/03/2021,16.2155
13/03/2021,39.155
13/03/2021,0.6045
13/03/2021,16.2155
14/03/2021,23.288
14/03/2021,5.095
14/03/2021,32.095
14/03/2021,23.288
15/03/2021,30.2085
15/03/2021,29.757
15/03/2021,11.7465
15/03/2021,30.2085
16/03/2021,29.8865
16/03/2021,14.502
16/03/2021,8.377
16/03/2021,29.8865
17/03/2021,20.652
17/03/2021,7.7
17/03/2021,14.955
17/03/2021,20.652
18/03/2021,36.78
18/03/2021,16.072
18/03/2021,11.9865
18/03/2021,36.78
19/03/2021,3.626
19/03/2021,12.2275
19/03/2021,33.235
19/03/2021,3.626
20/03/2021,8.226
20/03/2021,29.071
20/03/2021,10.1325
20/03/2021,8.226
21/03/2021,2.896
21/03/2021,19.13
21/03/2021,2.31
21/03/2021,2.896
22/03/2021,5.102
22/03/2021,17.283
22/03/2021,4.4075
22/03/2021,5.102
23/03/2021,11.7375
23/03/2021,2.1235
23/03/2021,7.863
23/03/2021,11.7375
24/03/2021,21.595
24/03/2021,23.097
24/03/2021,14.8185
24/03/2021,21.595
25/03/2021,35.69
25/03/2021,9.476
25/03/2021,35.42
25/03/2021,35.69
26/03/2021,28.116
26/03/2021,22.43
26/03/2021,5.567
26/03/2021,28.116
27/03/2021,24.1255
27/03/2021,7.693
27/03/2021,29.008
27/03/2021,24.1255
28/03/2021,21.783
28/03/2021,28.962
28/03/2021,3.0125
28/03/2021,21.783
29/03/2021,8.2005
29/03/2021,4.4875
29/03/2021,8.712
29/03/2021,8.2005
30/03/2021,4.03
30/03/2021,4.858
30/03/2021,21.063
30/03/2021,4.03
31/03/2021,21.51
31/03/2021,43.935
31/03/2021,1.6815
31/03/2021,21.51
1/4/2021,13.197
1/4/2021,3.735
1/4/2021,1.549
1/4/2021,13.197
2/4/2021,3.32
2/4/2021,7.9125
2/4/2021,12.37
2/4/2021,3.32
3/4/2021,8.64
3/4/2021,24.81
3/4/2021,18.915
3/4/2021,8.64
4/4/2021,13.2945
4/4/2021,2.4355
4/4/2021,16.743
4/4/2021,13.2945
5/4/2021,21.036
5/4/2021,35.3475
5/4/2021,36.39
5/4/2021,21.036
6/4/2021,1.676
6/4/2021,10.3815
6/4/2021,16.794
6/4/2021,1.676
7/4/2021,8.767
7/4/2021,17.478
7/4/2021,12.036
7/4/2021,8.767
8/4/2021,22.09
8/4/2021,10.6225
8/4/2021,2.3535
8/4/2021,22.09
9/4/2021,11.2005
9/4/2021,44.335
9/4/2021,4.9845
9/4/2021,11.2005
10/4/2021,23.5325
10/4/2021,8.214
10/4/2021,13.2225
10/4/2021,23.5325
11/4/2021,35.1315
11/4/2021,18.639
11/4/2021,6.9825
11/4/2021,35.1315
12/4/2021,33.512
12/4/2021,15.291
12/4/2021,2.7725
12/4/2021,33.512
13/04/2021,9.658
13/04/2021,40.985
13/04/2021,6.4455
13/04/2021,9.658
14/04/2021,19.884
14/04/2021,1.649
14/04/2021,5.999
14/04/2021,19.884
15/04/2021,3.406
15/04/2021,14.7315
15/04/2021,17.625
15/04/2021,3.406
16/04/2021,15.655
16/04/2021,25.494
16/04/2021,43.55
16/04/2021,15.655
17/04/2021,27.396
17/04/2021,26.1315
17/04/2021,9.88
17/04/2021,27.396
18/04/2021,21.968
18/04/2021,36.3555
18/04/2021,9.726
18/04/2021,21.968
19/04/2021,12.048
19/04/2021,4.053
19/04/2021,8.661
19/04/2021,12.048
20/04/2021,4.336
20/04/2021,5.485
20/04/2021,3.594
20/04/2021,4.336
21/04/2021,5.611
21/04/2021,2.568
21/04/2021,14.313
21/04/2021,5.611
22/04/2021,20.736
22/04/2021,5.48
22/04/2021,4.062
22/04/2021,20.736
23/04/2021,39.48
23/04/2021,5.344
23/04/2021,28.02
23/04/2021,39.48
24/04/2021,1.537
24/04/2021,39.824
24/04/2021,9.34
24/04/2021,1.537
25/04/2021,18.792
25/04/2021,19.992
25/04/2021,11.0115
25/04/2021,18.792
26/04/2021,25.5105
26/04/2021,44.982
26/04/2021,13.456
26/04/2021,25.5105
27/04/2021,9.0045
27/04/2021,25.564
27/04/2021,22.74
27/04/2021,9.0045
28/04/2021,5.679
28/04/2021,22.588
28/04/2021,8.377
